generation 0
[19, 31, 17, 17, 32, 21, 7]	0.1493	18
[30, 30, 30, 30, 30, 20, 4]	0.1495	16
[25, 25, 25, 25, 25, 15, 6]	0.1524	16
[37, 17, 31, 38, 31, 21, 4]	0.1525	2
[32, 36, 36, 39, 17, 25, 6]	0.1533	2
[44, 34, 16, 34, 34, 22, 6]	0.1542	2
[30, 30, 31, 25, 30, 16, 4]	0.1542	2
[30, 27, 31, 26, 30, 20, 4]	0.1543	18
[32, 33, 40, 39, 32, 23, 4]	0.1551	18
[17, 32, 16, 19, 32, 18, 7]	0.1583	2
[19, 36, 32, 19, 32, 21, 6]	0.1592	2
[35, 36, 16, 19, 32, 26, 7]	0.1621	18
[33, 31, 17, 36, 32, 17, 5]	0.1641	2
[19, 31, 17, 21, 31, 22, 6]	0.1658	2
[38, 19, 29, 28, 17, 18, 7]	0.1667	2
[15, 15, 16, 42, 16, 10, 5]	0.1679	18
[19, 38, 32, 19, 33, 22, 4]	0.1716	2
[31, 20, 33, 39, 18, 23, 6]	0.1731	18
[30, 30, 32, 40, 31, 22, 6]	0.1775	2
[31, 32, 15, 19, 30, 21, 7]	0.1784	2
[26, 15, 15, 15, 16, 17, 8]	0.1841	2
[42, 33, 40, 21, 34, 24, 5]	0.1866	2
[41, 33, 42, 18, 32, 21, 6]	0.1892	2
[41, 27, 27, 41, 8, 15, 2]	0.1908	2
[15, 15, 15, 15, 15, 10, 4]	0.1921	16
[25, 36, 27, 38, 31, 16, 7]	0.1933	2
[26, 42, 27, 41, 40, 17, 8]	0.1992	2
[32, 36, 31, 37, 31, 21, 6]	0.2000	2
[40, 31, 40, 32, 32, 21, 6]	0.2025	2
[41, 34, 40, 32, 32, 25, 6]	0.2092	2
[33, 35, 16, 34, 31, 22, 8]	0.2100	2
[33, 37, 32, 39, 31, 23, 6]	0.2150	2
[20, 35, 16, 20, 36, 22, 8]	0.2158	2
[17, 31, 26, 21, 32, 22, 8]	0.2242	2
[32, 32, 42, 34, 32, 22, 7]	0.2267	2
[39, 19, 28, 17, 32, 19, 7]	0.2291	2
[7, 5, 36, 7, 36, 26, 9]	0.2325	2
[42, 34, 41, 21, 32, 25, 7]	0.2342	2
[38, 20, 17, 27, 34, 22, 8]	0.2383	2
[17, 6, 5, 7, 7, 7, 3]	0.2475	2
[40, 40, 40, 40, 40, 30, 8]	0.2481	16
[43, 19, 28, 26, 34, 18, 7]	0.2541	2
[35, 35, 35, 35, 35, 25, 8]	0.2551	16
[27, 37, 25, 27, 27, 26, 9]	0.2683	2
[35, 37, 37, 41, 37, 26, 8]	0.2775	2
[5, 5, 5, 5, 5, 5, 2]	0.5386	16
[25, 27, 25, 27, 6, 5, 2]	0.5650	2
[7, 31, 32, 6, 6, 7, 2]	0.9908	2
generation 5
[34, 35, 17, 34, 31, 25, 5]	0.1217	18
[33, 33, 15, 34, 31, 24, 5]	0.1266	18
[18, 32, 17, 18, 33, 24, 5]	0.1304	18
[33, 32, 15, 17, 32, 22, 6]	0.1310	18
[19, 31, 16, 17, 32, 22, 5]	0.1331	18
[17, 31, 15, 17, 30, 21, 5]	0.1333	18
[19, 32, 15, 33, 35, 19, 5]	0.1343	18
[33, 35, 28, 32, 33, 19, 5]	0.1351	18
[19, 31, 28, 19, 34, 17, 5]	0.1377	18
[41, 32, 40, 40, 32, 23, 4]	0.1409	18
[31, 33, 15, 32, 32, 20, 6]	0.1416	2
[42, 34, 15, 19, 32, 21, 6]	0.1420	18
[31, 36, 31, 37, 31, 22, 4]	0.1423	18
[38, 19, 27, 26, 16, 17, 6]	0.1434	2
[17, 31, 26, 19, 31, 16, 7]	0.1434	2
[33, 33, 19, 20, 34, 24, 6]	0.1441	18
[35, 35, 17, 36, 33, 24, 6]	0.1442	2
[36, 17, 36, 37, 15, 25, 4]	0.1446	18
[34, 36, 29, 32, 32, 20, 6]	0.1459	2
[40, 5, 40, 40, 6, 30, 2]	0.1469	18
[40, 5, 40, 40, 33, 30, 3]	0.1486	18
[41, 17, 42, 42, 15, 27, 4]	0.1489	18
[18, 31, 17, 21, 36, 21, 5]	0.1492	2
[19, 31, 17, 17, 32, 21, 7]	0.1493	18
[30, 30, 30, 30, 30, 20, 4]	0.1495	16
[25, 25, 25, 25, 25, 15, 6]	0.1524	16
[37, 17, 31, 38, 31, 21, 4]	0.1525	2
[20, 33, 19, 34, 35, 25, 6]	0.1529	18
[32, 36, 36, 39, 17, 25, 6]	0.1533	2
[19, 31, 15, 35, 32, 22, 7]	0.1535	18
[44, 34, 16, 34, 34, 22, 6]	0.1542	2
[30, 30, 31, 25, 30, 16, 4]	0.1542	2
[30, 27, 31, 26, 30, 20, 4]	0.1543	18
[32, 33, 40, 39, 32, 23, 4]	0.1551	18
[17, 32, 16, 19, 32, 18, 7]	0.1583	2
[35, 33, 17, 19, 34, 25, 7]	0.1592	2
[19, 36, 32, 19, 32, 21, 6]	0.1592	2
[19, 32, 18, 20, 32, 24, 5]	0.1617	2
[35, 36, 16, 19, 32, 26, 7]	0.1621	18
[33, 31, 17, 36, 32, 17, 5]	0.1641	2
[19, 31, 17, 21, 31, 22, 6]	0.1658	2
[38, 19, 29, 28, 17, 18, 7]	0.1667	2
[15, 15, 16, 42, 16, 10, 5]	0.1679	18
[19, 38, 32, 19, 33, 22, 4]	0.1716	2
[33, 33, 15, 36, 32, 25, 6]	0.1717	2
[31, 20, 33, 39, 18, 23, 6]	0.1731	18
[33, 35, 16, 35, 32, 25, 6]	0.1741	2
[30, 30, 32, 40, 31, 22, 6]	0.1775	2
[31, 32, 15, 19, 30, 21, 7]	0.1784	2
[26, 15, 15, 15, 16, 17, 8]	0.1841	2
[42, 33, 40, 21, 34, 24, 5]	0.1866	2
[33, 32, 15, 17, 31, 23, 7]	0.1866	2
[41, 33, 42, 18, 32, 21, 6]	0.1892	2
[18, 32, 16, 18, 35, 23, 7]	0.1900	2
[41, 27, 27, 41, 8, 15, 2]	0.1908	2
[15, 15, 15, 15, 15, 10, 4]	0.1921	16
[25, 36, 27, 38, 31, 16, 7]	0.1933	2
[26, 42, 27, 41, 40, 17, 8]	0.1992	2
[32, 36, 31, 37, 31, 21, 6]	0.2000	2
[40, 31, 40, 32, 32, 21, 6]	0.2025	2
[41, 34, 40, 32, 32, 25, 6]	0.2092	2
[33, 35, 16, 34, 31, 22, 8]	0.2100	2
[34, 37, 15, 18, 34, 23, 8]	0.2108	2
[33, 35, 30, 33, 33, 19, 7]	0.2150	2
[33, 37, 32, 39, 31, 23, 6]	0.2150	2
[20, 35, 16, 20, 36, 22, 8]	0.2158	2
[17, 31, 26, 21, 32, 22, 8]	0.2242	2
[32, 32, 42, 34, 32, 22, 7]	0.2267	2
[39, 19, 28, 17, 32, 19, 7]	0.2291	2
[7, 5, 36, 7, 36, 26, 9]	0.2325	2
[42, 34, 41, 21, 32, 25, 7]	0.2342	2
[38, 20, 17, 27, 34, 22, 8]	0.2383	2
[17, 6, 5, 7, 7, 7, 3]	0.2475	2
[40, 40, 40, 40, 40, 30, 8]	0.2481	16
[43, 19, 28, 26, 34, 18, 7]	0.2541	2
[35, 35, 35, 35, 35, 25, 8]	0.2551	16
[27, 37, 25, 27, 27, 26, 9]	0.2683	2
[35, 37, 37, 41, 37, 26, 8]	0.2775	2
[5, 5, 5, 5, 5, 5, 2]	0.5386	16
[25, 27, 25, 27, 6, 5, 2]	0.5650	2
[7, 31, 32, 6, 6, 7, 2]	0.9908	2
generation 6
[34, 35, 17, 34, 31, 25, 5]	0.1217	18
[34, 31, 16, 19, 32, 23, 5]	0.1254	18
[33, 33, 15, 34, 31, 24, 5]	0.1266	18
[19, 31, 17, 19, 32, 22, 6]	0.1292	18
[18, 32, 17, 18, 33, 24, 5]	0.1304	18
[33, 32, 15, 17, 32, 22, 6]	0.1310	18
[19, 31, 16, 17, 32, 22, 5]	0.1331	18
[17, 31, 15, 17, 30, 21, 5]	0.1333	18
[19, 32, 15, 33, 35, 19, 5]	0.1343	18
[18, 31, 18, 18, 35, 24, 6]	0.1344	18
[33, 35, 28, 32, 33, 19, 5]	0.1351	18
[19, 31, 28, 19, 34, 17, 5]	0.1377	18
[41, 32, 40, 40, 32, 23, 4]	0.1409	18
[31, 33, 15, 32, 32, 20, 6]	0.1416	2
[42, 34, 15, 19, 32, 21, 6]	0.1420	18
[31, 36, 31, 37, 31, 22, 4]	0.1423	18
[38, 19, 27, 26, 16, 17, 6]	0.1434	2
[34, 35, 15, 34, 30, 26, 5]	0.1434	2
[17, 31, 26, 19, 31, 16, 7]	0.1434	2
[33, 33, 19, 20, 34, 24, 6]	0.1441	18
[35, 35, 17, 36, 33, 24, 6]	0.1442	2
[36, 17, 36, 37, 15, 25, 4]	0.1446	18
[34, 36, 29, 32, 32, 20, 6]	0.1459	2
[40, 5, 40, 40, 6, 30, 2]	0.1469	18
[40, 5, 40, 40, 33, 30, 3]	0.1486	18
[41, 17, 42, 42, 15, 27, 4]	0.1489	18
[18, 31, 17, 21, 36, 21, 5]	0.1492	2
[19, 31, 17, 17, 32, 21, 7]	0.1493	18
[30, 30, 30, 30, 30, 20, 4]	0.1495	16
[18, 33, 17, 20, 35, 26, 7]	0.1517	2
[25, 25, 25, 25, 25, 15, 6]	0.1524	16
[35, 33, 18, 18, 32, 23, 5]	0.1525	2
[37, 17, 31, 38, 31, 21, 4]	0.1525	2
[20, 33, 19, 34, 35, 25, 6]	0.1529	18
[32, 36, 36, 39, 17, 25, 6]	0.1533	2
[19, 31, 15, 35, 32, 22, 7]	0.1535	18
[44, 34, 16, 34, 34, 22, 6]	0.1542	2
[30, 30, 31, 25, 30, 16, 4]	0.1542	2
[30, 27, 31, 26, 30, 20, 4]	0.1543	18
[32, 33, 40, 39, 32, 23, 4]	0.1551	18
[20, 32, 16, 17, 31, 23, 5]	0.1558	2
[17, 32, 16, 19, 32, 18, 7]	0.1583	2
[35, 33, 17, 19, 34, 25, 7]	0.1592	2
[33, 33, 15, 36, 33, 23, 7]	0.1592	2
[19, 36, 32, 19, 32, 21, 6]	0.1592	2
[19, 32, 18, 20, 32, 24, 5]	0.1617	2
[35, 36, 16, 19, 32, 26, 7]	0.1621	18
[21, 37, 17, 19, 33, 27, 5]	0.1633	2
[33, 31, 17, 36, 32, 17, 5]	0.1641	2
[19, 31, 17, 21, 31, 22, 6]	0.1658	2
[38, 19, 29, 28, 17, 18, 7]	0.1667	2
[35, 36, 15, 17, 32, 25, 7]	0.1679	18
[15, 15, 16, 42, 16, 10, 5]	0.1679	18
[19, 31, 18, 18, 30, 24, 5]	0.1691	2
[19, 38, 32, 19, 33, 22, 4]	0.1716	2
[33, 33, 15, 36, 32, 25, 6]	0.1717	2
[33, 33, 18, 34, 33, 26, 7]	0.1718	18
[31, 20, 33, 39, 18, 23, 6]	0.1731	18
[33, 35, 16, 35, 32, 25, 6]	0.1741	2
[30, 30, 32, 40, 31, 22, 6]	0.1775	2
[31, 32, 15, 19, 30, 21, 7]	0.1784	2
[26, 15, 15, 15, 16, 17, 8]	0.1841	2
[42, 33, 40, 21, 34, 24, 5]	0.1866	2
[33, 32, 15, 17, 31, 23, 7]	0.1866	2
[41, 33, 42, 18, 32, 21, 6]	0.1892	2
[18, 32, 16, 18, 35, 23, 7]	0.1900	2
[35, 37, 18, 36, 33, 27, 7]	0.1900	2
[41, 27, 27, 41, 8, 15, 2]	0.1908	2
[15, 15, 15, 15, 15, 10, 4]	0.1921	16
[25, 36, 27, 38, 31, 16, 7]	0.1933	2
[19, 33, 17, 18, 33, 26, 8]	0.1966	2
[26, 42, 27, 41, 40, 17, 8]	0.1992	2
[32, 36, 31, 37, 31, 21, 6]	0.2000	2
[40, 31, 40, 32, 32, 21, 6]	0.2025	2
[41, 34, 40, 32, 32, 25, 6]	0.2092	2
[33, 35, 16, 34, 31, 22, 8]	0.2100	2
[34, 37, 15, 18, 34, 23, 8]	0.2108	2
[33, 35, 30, 33, 33, 19, 7]	0.2150	2
[33, 37, 32, 39, 31, 23, 6]	0.2150	2
[20, 35, 16, 20, 36, 22, 8]	0.2158	2
[17, 31, 26, 21, 32, 22, 8]	0.2242	2
[32, 32, 42, 34, 32, 22, 7]	0.2267	2
[39, 19, 28, 17, 32, 19, 7]	0.2291	2
[7, 5, 36, 7, 36, 26, 9]	0.2325	2
[35, 33, 16, 18, 34, 22, 8]	0.2341	2
[42, 34, 41, 21, 32, 25, 7]	0.2342	2
[38, 20, 17, 27, 34, 22, 8]	0.2383	2
[17, 6, 5, 7, 7, 7, 3]	0.2475	2
[40, 40, 40, 40, 40, 30, 8]	0.2481	16
[43, 19, 28, 26, 34, 18, 7]	0.2541	2
[35, 35, 35, 35, 35, 25, 8]	0.2551	16
[27, 37, 25, 27, 27, 26, 9]	0.2683	2
[35, 37, 37, 41, 37, 26, 8]	0.2775	2
[5, 5, 5, 5, 5, 5, 2]	0.5386	16
[25, 27, 25, 27, 6, 5, 2]	0.5650	2
[7, 31, 32, 6, 6, 7, 2]	0.9908	2
generation 7
[34, 35, 17, 34, 31, 25, 5]	0.1217	18
[34, 31, 16, 19, 32, 23, 5]	0.1254	18
[33, 33, 15, 34, 31, 24, 5]	0.1266	18
[19, 31, 17, 19, 32, 22, 6]	0.1292	18
[18, 32, 17, 18, 33, 24, 5]	0.1304	18
[33, 32, 15, 17, 32, 22, 6]	0.1310	18
[20, 32, 17, 18, 33, 25, 5]	0.1328	18
[19, 31, 16, 17, 32, 22, 5]	0.1331	18
[17, 31, 15, 17, 30, 21, 5]	0.1333	18
[19, 32, 15, 33, 35, 19, 5]	0.1343	18
[18, 31, 18, 18, 35, 24, 6]	0.1344	18
[20, 33, 15, 20, 31, 25, 6]	0.1348	18
[33, 35, 28, 32, 33, 19, 5]	0.1351	18
[36, 37, 17, 20, 31, 25, 5]	0.1375	18
[19, 31, 28, 19, 34, 17, 5]	0.1377	18
[18, 32, 16, 19, 35, 24, 7]	0.1408	2
[41, 32, 40, 40, 32, 23, 4]	0.1409	18
[31, 33, 15, 32, 32, 20, 6]	0.1416	2
[42, 34, 15, 19, 32, 21, 6]	0.1420	18
[31, 36, 31, 37, 31, 22, 4]	0.1423	18
[38, 19, 27, 26, 16, 17, 6]	0.1434	2
[34, 35, 15, 34, 30, 26, 5]	0.1434	2
[17, 31, 26, 19, 31, 16, 7]	0.1434	2
[33, 33, 19, 20, 34, 24, 6]	0.1441	18
[35, 35, 17, 36, 33, 24, 6]	0.1442	2
[36, 33, 15, 17, 34, 24, 7]	0.1442	2
[36, 17, 36, 37, 15, 25, 4]	0.1446	18
[34, 36, 29, 32, 32, 20, 6]	0.1459	2
[40, 5, 40, 40, 6, 30, 2]	0.1469	18
[34, 33, 17, 34, 32, 23, 5]	0.1484	18
[40, 5, 40, 40, 33, 30, 3]	0.1486	18
[34, 31, 16, 21, 32, 24, 6]	0.1487	18
[41, 17, 42, 42, 15, 27, 4]	0.1489	18
[18, 31, 17, 21, 36, 21, 5]	0.1492	2
[19, 31, 17, 17, 32, 21, 7]	0.1493	18
[30, 30, 30, 30, 30, 20, 4]	0.1495	16
[18, 33, 17, 20, 35, 26, 7]	0.1517	2
[25, 25, 25, 25, 25, 15, 6]	0.1524	16
[35, 33, 18, 18, 32, 23, 5]	0.1525	2
[35, 36, 17, 34, 33, 26, 5]	0.1525	2
[37, 17, 31, 38, 31, 21, 4]	0.1525	2
[20, 33, 19, 34, 35, 25, 6]	0.1529	18
[18, 32, 17, 20, 34, 26, 7]	0.1533	2
[32, 36, 36, 39, 17, 25, 6]	0.1533	2
[19, 31, 15, 35, 32, 22, 7]	0.1535	18
[44, 34, 16, 34, 34, 22, 6]	0.1542	2
[30, 30, 31, 25, 30, 16, 4]	0.1542	2
[30, 27, 31, 26, 30, 20, 4]	0.1543	18
[32, 33, 40, 39, 32, 23, 4]	0.1551	18
[20, 32, 16, 17, 31, 23, 5]	0.1558	2
[17, 32, 16, 19, 32, 18, 7]	0.1583	2
[35, 33, 17, 19, 34, 25, 7]	0.1592	2
[33, 33, 15, 36, 33, 23, 7]	0.1592	2
[19, 36, 32, 19, 32, 21, 6]	0.1592	2
[19, 32, 18, 20, 32, 24, 5]	0.1617	2
[35, 36, 16, 19, 32, 26, 7]	0.1621	18
[21, 37, 17, 19, 33, 27, 5]	0.1633	2
[33, 31, 17, 36, 32, 17, 5]	0.1641	2
[19, 31, 17, 21, 31, 22, 6]	0.1658	2
[38, 19, 29, 28, 17, 18, 7]	0.1667	2
[35, 36, 15, 17, 32, 25, 7]	0.1679	18
[15, 15, 16, 42, 16, 10, 5]	0.1679	18
[19, 31, 18, 18, 30, 24, 5]	0.1691	2
[19, 38, 32, 19, 33, 22, 4]	0.1716	2
[33, 33, 15, 36, 32, 25, 6]	0.1717	2
[33, 33, 18, 34, 33, 26, 7]	0.1718	18
[31, 20, 33, 39, 18, 23, 6]	0.1731	18
[33, 35, 16, 35, 32, 25, 6]	0.1741	2
[35, 34, 18, 34, 31, 25, 7]	0.1750	2
[30, 30, 32, 40, 31, 22, 6]	0.1775	2
[34, 34, 15, 34, 31, 24, 7]	0.1775	2
[31, 32, 15, 19, 30, 21, 7]	0.1784	2
[21, 34, 17, 18, 32, 24, 8]	0.1816	2
[26, 15, 15, 15, 16, 17, 8]	0.1841	2
[42, 33, 40, 21, 34, 24, 5]	0.1866	2
[33, 32, 15, 17, 31, 23, 7]	0.1866	2
[35, 36, 17, 34, 34, 23, 7]	0.1884	2
[20, 34, 19, 20, 33, 24, 7]	0.1891	2
[41, 33, 42, 18, 32, 21, 6]	0.1892	2
[18, 32, 16, 18, 35, 23, 7]	0.1900	2
[35, 37, 18, 36, 33, 27, 7]	0.1900	2
[41, 27, 27, 41, 8, 15, 2]	0.1908	2
[15, 15, 15, 15, 15, 10, 4]	0.1921	16
[35, 31, 15, 20, 34, 23, 8]	0.1925	2
[25, 36, 27, 38, 31, 16, 7]	0.1933	2
[19, 33, 17, 18, 33, 26, 8]	0.1966	2
[26, 42, 27, 41, 40, 17, 8]	0.1992	2
[32, 36, 31, 37, 31, 21, 6]	0.2000	2
[40, 31, 40, 32, 32, 21, 6]	0.2025	2
[41, 34, 40, 32, 32, 25, 6]	0.2092	2
[33, 35, 16, 34, 31, 22, 8]	0.2100	2
[34, 37, 15, 18, 34, 23, 8]	0.2108	2
[33, 35, 30, 33, 33, 19, 7]	0.2150	2
[33, 37, 32, 39, 31, 23, 6]	0.2150	2
[20, 35, 16, 20, 36, 22, 8]	0.2158	2
[17, 31, 26, 21, 32, 22, 8]	0.2242	2
[32, 32, 42, 34, 32, 22, 7]	0.2267	2
[39, 19, 28, 17, 32, 19, 7]	0.2291	2
[7, 5, 36, 7, 36, 26, 9]	0.2325	2
[35, 33, 16, 18, 34, 22, 8]	0.2341	2
[42, 34, 41, 21, 32, 25, 7]	0.2342	2
[38, 20, 17, 27, 34, 22, 8]	0.2383	2
[17, 6, 5, 7, 7, 7, 3]	0.2475	2
[40, 40, 40, 40, 40, 30, 8]	0.2481	16
[43, 19, 28, 26, 34, 18, 7]	0.2541	2
[35, 35, 35, 35, 35, 25, 8]	0.2551	16
[27, 37, 25, 27, 27, 26, 9]	0.2683	2
[35, 37, 37, 41, 37, 26, 8]	0.2775	2
[5, 5, 5, 5, 5, 5, 2]	0.5386	16
[25, 27, 25, 27, 6, 5, 2]	0.5650	2
[7, 31, 32, 6, 6, 7, 2]	0.9908	2
generation 8
[34, 35, 17, 34, 31, 25, 5]	0.1217	18
[34, 31, 16, 19, 32, 23, 5]	0.1254	18
[33, 33, 15, 34, 31, 24, 5]	0.1266	18
[19, 31, 17, 19, 32, 22, 6]	0.1292	18
[18, 32, 17, 18, 33, 24, 5]	0.1304	18
[33, 32, 15, 17, 32, 22, 6]	0.1310	18
[20, 32, 17, 18, 33, 25, 5]	0.1328	18
[19, 31, 16, 17, 32, 22, 5]	0.1331	18
[17, 31, 15, 17, 30, 21, 5]	0.1333	18
[19, 32, 15, 33, 35, 19, 5]	0.1343	18
[18, 31, 18, 18, 35, 24, 6]	0.1344	18
[20, 33, 15, 20, 31, 25, 6]	0.1348	18
[33, 35, 28, 32, 33, 19, 5]	0.1351	18
